"","Pseudorep","Median_distance_huanan"
"1",367,1.27359812399346
"2",70,2.44054187018899
"3",785,2.65731812350507
"4",247,2.73092997696132
"5",882,2.98618548479499
"6",275,3.0347727914206
"7",90,3.03561530051736
"8",603,3.41433539230419
"9",726,3.43614587104546
"10",307,3.59721837396544
"11",143,3.60783345664786
"12",436,3.62532468526688
"13",679,3.70694706706639
"14",801,3.97057081297095
"15",37,3.98746742210086
"16",3,4.07019561328445
"17",465,4.11719430231241
"18",533,4.13542699702376
"19",324,4.14006392245692
"20",97,4.26544838254256
"21",148,4.288712762676
"22",214,4.31443841685662
"23",647,4.36631579186428
"24",228,4.38179632980674
"25",849,4.40228805800196
"26",555,4.42356867733158
"27",460,4.60771250365784
"28",91,4.61675312474267
"29",272,4.65754386425196
"30",577,4.74315880506183
"31",775,4.77588976750094
"32",250,4.77701552165973
"33",909,4.82118388905086
"34",389,4.83000274193698
"35",34,4.94386081963741
"36",322,4.95940016581821
"37",117,5.06663417432383
"38",468,5.07463005757414
"39",2,5.1267099666227
"40",705,5.28175690341261
"41",241,5.43433089711623
"42",683,5.5267502722328
"43",208,5.54609460453578
"44",240,5.63037131513865
"45",31,5.6620806956982
"46",982,5.87063152172551
"47",942,5.92178722070094
"48",833,5.98141406205678
"49",234,6.0502775726605
"50",29,6.05421173847444
"51",907,6.06335617003316
"52",700,6.09957572243547
"53",906,6.16602072692887
"54",605,6.1826243666635
"55",463,6.21601308166976
"56",678,6.25905292433447
"57",624,6.27133756526039
"58",546,6.27822142340173
"59",698,6.37727706781178
"60",798,6.38930797635602
"61",447,6.41452881227469
"62",715,6.45974967951611
"63",659,6.5550918255005
"64",430,6.5600575590504
"65",944,6.56160777893118
"66",190,6.61997902903018
"67",622,6.65568545954577
"68",500,6.66440841899142
"69",342,6.67869147515726
"70",805,6.73069129861033
"71",792,6.81731524555395
"72",287,6.84402905512532
"73",176,6.84496500540031
"74",847,6.91048172458098
"75",602,6.94754187480581
"76",12,7.01463452964744
"77",996,7.05618017653022
"78",39,7.11512888532472
"79",452,7.14752952291177
"80",475,7.15847132027575
"81",371,7.15848233660798
"82",707,7.16583952049367
"83",510,7.1934305459273
"84",956,7.22487679223977
"85",169,7.29183733350226
"86",403,7.29588294637488
"87",651,7.29661915341644
"88",51,7.29981656580329
"89",884,7.37729772478301
"90",764,7.41025355847172
"91",183,7.42205685767617
"92",961,7.50802471964107
"93",107,7.52733652758561
"94",618,7.54250823994968
"95",166,7.56351674781633
"96",194,7.62968750265139
"97",970,7.68101752056042
"98",435,7.69393139836918
"99",750,7.7276799677121
"100",649,7.75439613152435
"101",853,7.773184623259
"102",553,7.79146151825658
"103",781,7.92296484328988
"104",866,7.92729979995122
"105",200,7.93648345529368
"106",235,7.94646044831099
"107",536,8.125331078966
"108",242,8.1322889677504
"109",286,8.17166536916052
"110",220,8.17702214782799
"111",934,8.21810938916469
"112",865,8.21840383533175
"113",153,8.2473183851106
"114",368,8.25401861451313
"115",856,8.25606130862099
"116",973,8.26975878812594
"117",725,8.30706850015532
"118",530,8.30981781768253
"119",116,8.31834912845086
"120",437,8.37491772422951
"121",691,8.40420013689398
"122",315,8.43212848828711
"123",126,8.44385404811159
"124",908,8.44833117652937
"125",401,8.56769431538516
"126",641,8.60257774799194
"127",788,8.61201280622212
"128",331,8.64700044771532
"129",188,8.666674483738
"130",989,8.75023688790755
"131",299,8.78290658697001
"132",104,8.79981973433732
"133",995,8.80902863485046
"134",876,8.83714673721318
"135",966,8.86395315263001
"136",675,8.88412031301452
"137",549,8.90318165600543
"138",960,8.90820021701334
"139",477,8.94136498364519
"140",473,8.98543108333075
"141",685,9.01359407186954
"142",596,9.08683860841892
"143",100,9.11753849572846
"144",27,9.11942758610215
"145",810,9.14602501004712
"146",308,9.19668293157674
"147",558,9.21027402342633
"148",515,9.23483402508957
"149",992,9.26035889663703
"150",232,9.48046317281523
"151",59,9.49177966707569
"152",81,9.53846635601
"153",359,9.54575262517779
"154",599,9.5521808637187
"155",948,9.5610376211057
"156",710,9.58390411151119
"157",50,9.61338293993381
"158",123,9.62168049755
"159",607,9.64403703096002
"160",76,9.69430533338515
"161",699,9.73883455321523
"162",145,9.76511915379065
"163",213,9.78300791623931
"164",248,9.81952099225366
"165",64,9.91649438643987
"166",802,9.92969279124483
"167",757,9.93298526639808
"168",358,9.96226732776718
"169",563,9.98053162648208
"170",114,9.98322419967642
"171",320,10.0033813622769
"172",693,10.0046835147176
"173",722,10.0266205013483
"174",459,10.0279694526682
"175",150,10.0355320327626
"176",361,10.0372653860488
"177",68,10.0667865401684
"178",223,10.0748730694791
"179",755,10.0855960412862
"180",131,10.1106457224653
"181",516,10.1152888133609
"182",127,10.1487196779987
"183",696,10.1996226902021
"184",332,10.2047958605583
"185",243,10.2866320798995
"186",428,10.2981559941424
"187",301,10.3206307163129
"188",554,10.3227471017097
"189",644,10.3325870907317
"190",980,10.3439557084173
"191",527,10.3594839585767
"192",895,10.3867393522438
"193",946,10.397514650072
"194",252,10.3986282209337
"195",729,10.49606858044
"196",302,10.5101495761228
"197",305,10.5437132706518
"198",249,10.5662974038081
"199",163,10.6236884263864
"200",11,10.6455877337494
"201",121,10.6527597540323
"202",873,10.6741721993761
"203",375,10.6742726919385
"204",619,10.7291128375928
"205",35,10.7441268143429
"206",276,10.7467992462908
"207",965,10.752365230081
"208",152,10.768519362103
"209",497,10.7811895271462
"210",766,10.869098696759
"211",885,10.9034403523348
"212",666,10.9838839608518
"213",161,11.0066490829507
"214",384,11.0244596251376
"215",525,11.0453656712154
"216",499,11.1114215813642
"217",441,11.1258902971332
"218",400,11.143657018147
"219",815,11.1446249684442
"220",99,11.1555540901285
"221",809,11.195185728886
"222",594,11.1961212911824
"223",43,11.2014928360906
"224",718,11.2558430294282
"225",931,11.2869044200885
"226",349,11.3075200118079
"227",868,11.3316159451941
"228",438,11.3542637223498
"229",838,11.3849338838408
"230",372,11.4041302467938
"231",565,11.4201664959781
"232",858,11.4437636446905
"233",754,11.4696996541829
"234",156,11.4786509620414
"235",984,11.4795738648252
"236",496,11.4943144681686
"237",869,11.5037934977252
"238",464,11.5048919797722
"239",545,11.5128126629199
"240",340,11.6090521029224
"241",741,11.6295658607576
"242",573,11.6574634001424
"243",732,11.6862787378147
"244",350,11.7005011447586
"245",366,11.7179846959754
"246",902,11.7182376509517
"247",165,11.7739573775054
"248",983,11.7773497858983
"249",830,11.7862655487105
"250",138,11.7925676994866
"251",385,11.8344871053488
"252",128,11.8412164854634
"253",978,11.8527401868979
"254",631,11.8719544442791
"255",851,11.8753972900372
"256",192,11.9273877335919
"257",88,11.9617079281465
"258",694,11.9974811174458
"259",816,12.015721257366
"260",537,12.0606958959597
"261",89,12.0694300633118
"262",917,12.0935068755877
"263",57,12.1008129991134
"264",524,12.1532561005284
"265",186,12.1694026568737
"266",738,12.2084976870254
"267",883,12.2512612651456
"268",285,12.322205697392
"269",940,12.3325779031716
"270",370,12.3579887444085
"271",523,12.361760993586
"272",910,12.3706545287429
"273",251,12.3864114134344
"274",199,12.458878016254
"275",175,12.562804380455
"276",881,12.5759052699121
"277",416,12.5831533535766
"278",544,12.5959794991361
"279",791,12.6301931157647
"280",255,12.6315318319584
"281",501,12.6455302249677
"282",958,12.6709282812674
"283",122,12.681116383783
"284",134,12.7709840268117
"285",109,12.7845511627197
"286",147,12.7956431613215
"287",54,12.8409205451435
"288",761,12.8696944947387
"289",397,12.8869174246126
"290",539,12.8913348066408
"291",572,12.8929164470369
"292",316,12.8968439183214
"293",224,12.9191264797464
"294",60,12.9337280318897
"295",672,12.943335410401
"296",96,12.951342024444
"297",560,12.9619494909156
"298",528,12.9682976024549
"299",22,13.0471175989183
"300",567,13.0821705563052
"301",542,13.1205746119147
"302",724,13.1279806341875
"303",30,13.1450694630468
"304",168,13.1515497381034
"305",396,13.1623537509886
"306",784,13.1953079325324
"307",580,13.2184652793697
"308",427,13.22629140554
"309",763,13.2880162550281
"310",923,13.3117921377748
"311",662,13.3241971999557
"312",325,13.3642632142352
"313",714,13.3735342022186
"314",681,13.3827527151475
"315",936,13.3831118826414
"316",717,13.4249841177421
"317",294,13.4364623131841
"318",311,13.4734098602036
"319",840,13.5002087263793
"320",848,13.535303881802
"321",590,13.5447565690237
"322",704,13.5537404494068
"323",432,13.586893599247
"324",702,13.5936539738715
"325",911,13.6184635170686
"326",552,13.6250226864881
"327",404,13.62822149061
"328",486,13.7056203402794
"329",273,13.7136764194895
"330",855,13.724685192464
"331",300,13.7278615630365
"332",182,13.7402539237461
"333",7,13.772224227093
"334",521,13.7904874119109
"335",591,13.8299416169856
"336",861,13.8522977615381
"337",191,13.8624184892752
"338",378,13.883742292809
"339",229,13.8973122786894
"340",203,13.9149164116448
"341",347,13.9230355304968
"342",348,13.9655585497265
"343",617,13.969336076663
"344",230,13.9952344482782
"345",927,14.0034089753901
"346",267,14.0258221743384
"347",137,14.0299347240947
"348",660,14.0592142834448
"349",38,14.12390223708
"350",162,14.1388963512621
"351",569,14.1409628540697
"352",391,14.141158378941
"353",412,14.163812402039
"354",541,14.1875518783148
"355",795,14.2073256640163
"356",132,14.2148396372559
"357",431,14.2342455077831
"358",364,14.2407517297459
"359",92,14.3267413885991
"360",15,14.3319844946864
"361",18,14.3370802885003
"362",630,14.385857908954
"363",657,14.4321426599095
"364",84,14.4515938690643
"365",406,14.4642017396873
"366",178,14.4649776054754
"367",256,14.4851888670534
"368",386,14.5198638556172
"369",821,14.5341039584148
"370",773,14.5747089429338
"371",19,14.6124817658295
"372",337,14.6244689552481
"373",313,14.6733590972022
"374",141,14.6758922910668
"375",770,14.6879946883475
"376",326,14.698565581246
"377",482,14.7015200641006
"378",451,14.7272491932081
"379",261,14.7718009108533
"380",807,14.7774037493629
"381",985,14.8023668356423
"382",899,14.8034611494312
"383",284,14.8082264213307
"384",829,14.853828409445
"385",222,14.8789073837673
"386",928,14.9401779676353
"387",626,14.984784669211
"388",453,15.005874485699
"389",820,15.0063180264412
"390",930,15.0144353172304
"391",48,15.0283736558777
"392",999,15.0500189935559
"393",742,15.0591036387024
"394",82,15.0632734759104
"395",949,15.0742565409206
"396",669,15.079940662294
"397",442,15.103069593167
"398",102,15.1079797333854
"399",306,15.1182026062866
"400",586,15.1530759762271
"401",422,15.1583204193407
"402",610,15.1828690631878
"403",749,15.2085004446719
"404",774,15.2202856234137
"405",593,15.2226513158223
"406",551,15.2349595557143
"407",892,15.245762019127
"408",658,15.2605897218043
"409",333,15.3136323765523
"410",113,15.3462894267677
"411",514,15.4185173255426
"412",604,15.4354581061435
"413",246,15.4452760059732
"414",661,15.4639666885386
"415",585,15.5093662965115
"416",806,15.509402224621
"417",369,15.5274831264674
"418",209,15.5412621200567
"419",170,15.5549780575523
"420",237,15.573110941742
"421",845,15.6439029431228
"422",167,15.6475538817459
"423",108,15.7059273091254
"424",110,15.7151999131968
"425",244,15.7176140694306
"426",759,15.7581798525207
"427",547,15.808180377011
"428",578,15.8153899908666
"429",756,15.8467479921803
"430",857,15.8486514387744
"431",355,15.8670866935662
"432",919,15.8686829787584
"433",374,15.8744442941181
"434",492,15.8812912982972
"435",77,15.9364040650934
"436",449,16.0004346706471
"437",103,16.0205464044234
"438",898,16.0208520822475
"439",195,16.0486120564743
"440",288,16.0597934257143
"441",424,16.0728058251276
"442",836,16.0729493793229
"443",862,16.1358739303826
"444",410,16.1528452779496
"445",388,16.1658194086928
"446",733,16.1793194788598
"447",786,16.1841322329951
"448",912,16.1915609968021
"449",623,16.2116750341892
"450",799,16.2211673080601
"451",47,16.2550594015881
"452",321,16.2626916592464
"453",5,16.2934405220977
"454",708,16.3090039515537
"455",520,16.3166811569004
"456",950,16.3189241644633
"457",448,16.3473179571786
"458",85,16.353243029233
"459",608,16.4293276228045
"460",356,16.4461239017808
"461",654,16.4464754115912
"462",901,16.4673918016303
"463",592,16.5021914628728
"464",455,16.5170190692818
"465",382,16.6561755169433
"466",231,16.6633821141311
