distance_market_km
4.096823669
4.125257413
4.125257413
4.163133091
4.163133091
4.178984688
4.28140737
4.295896867
4.295896867
4.299646544
4.325268566
4.325268566
4.342599972
4.350388358
4.361324679
4.384853532
4.396902841
4.415739322
4.479119507
4.479119507
4.479119507
4.479119507
4.487419241
4.487419241
4.53363003
4.53363003
4.534953993
4.534953993
4.534953993
4.538754786
4.538754786
4.565828037
4.565828037
4.565828037
4.565828037
4.565828037
4.579609984
4.579609984
4.579609984
4.579609984
4.579609984
4.591558759
4.624804775
4.624804775
4.643768612
4.643768612
4.69388458
4.69388458
4.69388458
4.713443211
4.713443211
4.72057854
4.734734979
4.767382709
4.768055924
4.768055924
4.768055924
4.768055924
4.768055924
4.777414975
4.793872797
4.824275909
4.824275909
4.824275909
4.824275909
4.858237761
4.858237761
4.895631002
4.913362686
4.916217079
4.916217079
4.996947425
4.996947425
4.996947425
4.996947425
5.012316969
5.060113661
5.060113661
5.060113661
5.094083781
5.094083781
5.099575967
5.099575967
5.099575967
5.112741177
5.148242632
5.170482668
5.170482668
5.176563812
5.186054878
5.189223257
5.207180345
5.207180345
5.207180345
5.207180345
5.212872427
5.212872427
5.212872427
5.212872427
5.219658192
5.219658192
5.219658192
5.22795312
5.260830245
5.263374741
5.263374741
5.272768339
5.272768339
5.272768339
5.291647281
5.306117025
5.36800779
5.36800779
5.36800779
5.36800779
5.36800779
5.369558619
5.369558619
5.369558619
5.369558619
5.381549468
5.383990836
5.399591239
5.399591239
5.408455141
5.408455141
5.417986864
5.432728168
5.432728168
5.452556915
5.454027606
5.462269335
5.462269335
5.462269335
5.462269335
5.466792206
5.476082705
5.495324449
5.511457514
5.520256571
5.530657884
5.530657884
5.530657884
5.544811772
5.544811772
5.584289105
5.600938047
5.600938047
5.602372926
5.602372926
5.61416012
5.63964686
5.63964686
5.63964686
5.63964686
5.64449128
5.64449128
5.658421169
5.658421169
5.677598951
5.67912402
5.67912402
5.67912402
5.67912402
5.67912402
5.67912402
5.689101964
5.778840404
5.778840404
5.778840404
5.798857452
5.802485437
5.823230576
5.823230576
5.842966615
5.921215337
5.921215337
5.941580883
5.941580883
5.974760629
5.974760629
5.974760629
5.985981224
5.985981224
5.985981224
5.985981224
5.985981224
5.985981224
5.997564069
6.016243596
6.016243596
6.020363751
6.048660221
6.048660221
6.048660221
6.092515222
6.092515222
6.092515222
6.158513592
6.158513592
6.236431273
6.236431273
6.236431273
6.236431273
6.251322222
6.251322222
6.32529909
6.453554185
6.453554185
6.530940798
6.530940798
6.776063361
6.776063361
6.806775943
6.806775943
6.806775943
6.806775943
6.806775943
6.902120341
6.916299097
6.916299097
6.916299097
7.016144108
7.016144108
7.016144108
7.036815861
7.036815861
7.036815861
7.193001681
7.228485882
7.228485882
7.228485882
7.261318424
7.267957097
7.267957097
7.269166925
7.269166925
7.269166925
7.269166925
7.274624794
7.274624794
7.27950083
7.29522175
7.29522175
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.358599741
7.366330259
7.420569309
7.420569309
7.423171499
7.423171499
7.430824193
7.434673659
7.44830533
7.44830533
7.453067222
7.458779783
7.46246731
7.46246731
7.464385089
7.529695728
7.529695728
7.529695728
7.529695728
7.545661096
7.574184518
7.58828772
7.58828772
7.58828772
7.693074729
7.693074729
7.695009212
7.695009212
7.739040759
7.740102554
7.740102554
7.741011372
7.752670805
7.752670805
7.753696515
7.753696515
7.787617177
7.787617177
7.789242059
7.789242059
7.789242059
7.814823185
7.814823185
7.831182543
7.831182543
7.857762808
7.868730472
7.879563257
7.882737649
7.882737649
7.883903583
7.883903583
7.938070209
7.938070209
7.938070209
7.938070209
7.950726673
7.950726673
7.956869965
7.956869965
7.973180707
7.998639765
7.998639765
8.042002864
8.044523152
8.070856698
8.101128316
8.101128316
8.101128316
8.101128316
8.101128316
8.10334512
8.10334512
8.10334512
8.110824208
8.110824208
8.13796911
8.13796911
8.13796911
8.13796911
8.13796911
8.13796911
8.13796911
8.183011866
8.183011866
8.213292304
8.213292304
8.220097817
8.220097817
8.236793027
8.236793027
8.255719258
8.280414264
8.280414264
8.293190956
8.309683408
8.309683408
8.309683408
8.309683408
8.309683408
8.347445301
8.37922087
8.383566812
8.383566812
8.386888942
8.390074778
8.416793543
8.416793543
8.416793543
8.416793543
8.416793543
8.435171919
8.436923109
8.504750006
8.530246913
8.530246913
8.530246913
8.544208092
8.581605726
8.581605726
8.581605726
8.606523119
8.623718242
8.661652442
8.661652442
8.661652442
8.733986186
8.733986186
8.733986186
8.733986186
8.734122445
8.734122445
8.734481639
8.734481639
8.734481639
8.734481639
8.734481639
8.734481639
8.734481639
8.734481639
8.791756232
8.800993898
8.925372802
8.925372802
9.006389246
9.006389246
9.14596151
9.163724335
9.163724335
9.193962742
9.193962742
9.193962742
9.195872681
9.199798398
9.199798398
9.205939317
9.221779821
9.221779821
9.238132327
9.304304045
9.304304045
9.347337607
9.347337607
9.389150022
9.469631068
9.490662999
9.569010681
9.569010681
9.576997463
9.576997463
9.640764749
9.640764749
9.640764749
9.640764749
9.692991254
9.719831375
9.719831375
9.719831375
9.735906772
9.76201832
9.784041202
9.784041202
9.802284439
9.802284439
9.934353075
10.02865016
10.06232069
10.08424271
10.08424271
10.11315465
10.12370272
10.12370272
10.12370272
10.12370272
10.15391422
10.15391422
10.16604801
10.18786299
10.18951584
10.18951584
10.18951584
10.20014759
10.22974833
10.22974833
10.23078738
10.25370945
10.25994233
10.25994233
10.26695843
10.26695843
10.27023634
10.27023634
10.27023634
10.31074546
10.31074546
10.31074546
10.31085149
10.32856113
10.340451
10.340451
10.36248999
10.37273688
10.37273688
10.37273688
10.4003057
10.4003057
10.4003057
10.40333991
10.44762718
10.46598916
10.47091726
10.47091726
10.47091726
10.49971407
10.50537732
10.50537732
10.50537732
10.55456235
10.55456235
10.55456235
10.60394114
10.60394114
10.60394114
10.60394114
10.60394114
10.60394114
10.61224201
10.61224201
10.61224201
10.61224201
10.63511712
10.63511712
10.63511712
10.66403995
10.66403995
10.69339373
10.70707908
10.70707908
10.71657369
10.72575524
10.74892587
10.74892587
10.79237074
10.79237074
10.79712631
10.79712631
10.85109987
10.85109987
10.85792577
10.85792577
10.85792577
10.87825227
10.87825227
10.87825227
10.87825227
10.94333144
10.94333144
10.98126378
11.02673502
11.02673502
11.02673502
11.06615414
11.06615414
11.06615414
11.06615414
11.09382171
11.09382171
11.1246951
11.1246951
11.14225037
11.14767113
11.20031593
11.20031593
11.20031593
11.22517408
11.22517408
11.22517408
11.23475658
11.23475658
11.23475658
11.26010105
11.26010105
11.26010105
11.30511038
11.30511038
11.30511038
11.35021501
11.35021501
11.35691092
11.35691092
11.35691092
11.35691092
11.386492
11.386492
11.40780901
11.40780901
11.40780901
11.40780901
11.40864324
11.40864324
11.41604685
11.43358892
11.45406856
11.45406856
11.45406856
11.46434997
11.52260001
11.56744886
11.56744886
11.56744886
11.56744886
11.56744886
11.56744886
11.56744886
11.56744886
11.61417669
11.67266641
11.720528
11.74871215
11.76527517
11.80973409
11.80973409
11.80973409
11.80973409
11.82852291
11.86714617
11.86714617
11.87027593
11.87027593
11.8890655
11.8890655
11.91264397
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.95272988
11.98671659
11.98671659
12.02617882
12.07839046
12.09743214
12.09743214
12.09743214
12.09743214
12.09743214
12.12632954
12.12632954
12.17581996
12.22076147
12.22076147
12.22213243
12.22213243
12.25576339
12.266606
12.266606
12.29231184
12.36724204
12.3739853
12.3739853
12.50215733
12.52803143
12.52803143
12.52803143
12.52803143
12.561071
12.66090679
12.66090679
12.66090679
12.67099501
12.67099501
12.69205623
12.73187258
12.73187258
12.76052024
12.766577
12.766577
12.766577
12.76715865
12.76715865
12.8468853
12.8468853
12.8468853
12.89239673
12.97204615
12.97204615
12.97324961
12.97324961
12.97324961
12.98704641
13.00598036
13.00598036
13.00598036
13.252042
13.27214719
13.28435744
13.28435744
13.28435744
13.46137098
13.49715588
13.49715588
13.75637191
13.80701639
13.80701639
13.8165708
13.8165708
13.8165708
13.82378019
13.94799765
13.94799765
13.98748973
13.98748973
14.06930283
14.06930283
14.08882319
14.08882319
14.08882319
14.08882319
14.12207466
14.12207466
14.19675613
14.26724059
14.26724059
14.36217866
14.36217866
14.44856321
14.44856321
14.44856321
14.44856321
14.89776998
14.89776998
14.89776998
14.93315982
14.94049316
14.94049316
15.16334937
15.16334937
15.16334937
15.16334937
15.16334937
15.16334937
15.16334937
15.16334937
15.29918551
15.30188735
15.30188735
15.32762118
15.33056306
15.37571453
15.37571453
16.00493592
16.08134656
16.08134656
16.41965402
16.41965402
16.48769407
16.97104352
17.01780928
17.22686359
17.22686359
17.22686359
17.22686359
17.44293395
17.62985987
17.75989427
17.77065531
17.77065531
17.77065531
17.77065531
18.28359373
18.82405075
18.82405075
18.82405075
18.94280441
18.94280441
18.94390643
19.02479191
19.02479191
19.10660769
19.11442276
19.11442276
19.17760816
19.24470613
19.24470613
19.24498359
19.42271202
19.42271202
19.42271202
19.42271202
19.42271202
19.69162338
19.69162338
19.87402281
19.94233399
20.10344257
20.21726861
20.38305025
20.38305025
20.47168504
20.79369936
20.79369936
21.13123066
21.71943751
21.71943751
21.98202171
22.41429303
22.44188816
22.44188816
23.77658434
23.77658434
24.28420401
25.37608945
25.37608945
27.24046887
28.37761196
29.70388455
29.70388455
30.57875894
30.57875894
30.72100255
31.30193454
31.30193454
31.86013381
31.86013381
31.86013381
33.27094926
33.34053475
33.34053475
34.62598102
34.62598102
34.65062527
34.65062527
36.40495651
36.40495651
37.23417303
37.23417303
47.64755592
54.04205438
54.04205438
60.20341655
60.20341655
65.39708611
68.91692795
68.91692795
71.64051541
