"","Pseudorep","Median_distance_huanan"
"1",242,4.97868903413902
"2",30,5.34694391017214
"3",60,5.71099687053052
"4",872,5.95369329568747
"5",620,6.65373390057959
"6",383,6.88233688879534
"7",128,6.95817545830923
"8",142,6.97223574632009
"9",397,7.15180549414997
"10",761,7.16737257499014
"11",99,7.3448640776698
"12",882,7.55850770718834
"13",82,7.70425189984969
"14",974,7.74501300328198
"15",17,7.82880047105701
"16",307,7.86153177162107
"17",221,7.92062142788107
"18",549,7.96321740952246
"19",959,8.03663477561425
"20",406,8.1102835822066
"21",126,8.26658712734721
"22",200,8.31578065129288
"23",920,8.34165344299536
"24",468,8.38242680144199
"25",104,8.453875026403
"26",636,8.45420655269304
"27",481,8.46765664035993
"28",627,8.54882794767632
"29",590,8.57328348362131
"30",14,8.61532858577657
"31",197,8.68383539979938
"32",281,8.76113787731933
"33",352,8.80686778662622
"34",379,8.88376186571448
"35",202,8.92426391856515
"36",599,8.94455174890485
"37",230,8.94986018950599
"38",108,8.95560447015723
"39",623,9.04122211759099
"40",856,9.06990719363519
"41",962,9.13184936108935
"42",559,9.17481788512778
"43",377,9.17901884883182
"44",557,9.23321447009098
"45",598,9.24129237660059
"46",764,9.28133244701435
"47",44,9.31984167348024
"48",587,9.3489840226738
"49",703,9.49053221219581
"50",412,9.51244753054989
"51",344,9.51273129448757
"52",93,9.53712423694073
"53",910,9.55276663862187
"54",917,9.6406428108253
"55",415,9.67405306336675
"56",212,9.68776005152917
"57",979,9.69186485477765
"58",758,9.6923936636373
"59",225,9.69600179951324
"60",337,9.75842206148625
"61",340,9.76874587725132
"62",290,9.79901967352544
"63",158,9.82069951377025
"64",752,9.85143368852958
"65",423,9.85541332518654
"66",323,9.90238849649931
"67",665,9.97154968446555
"68",692,9.97619502267213
"69",874,9.97675641918928
"70",229,9.97885873323134
"71",558,9.99564218527145
"72",437,10.0228073087325
"73",76,10.0307585382256
"74",434,10.0310630620056
"75",568,10.0427979872667
"76",286,10.0474491736445
"77",666,10.0590603786268
"78",194,10.1140188083271
"79",637,10.1368994072422
"80",612,10.1527725755187
"81",471,10.1545946955204
"82",509,10.1588546544547
"83",822,10.1950221195526
"84",814,10.1984819198371
"85",669,10.2486496077095
"86",707,10.2879131784896
"87",931,10.3774090129302
"88",428,10.3904854980297
"89",733,10.3978946848917
"90",716,10.4103106125207
"91",720,10.4319710441403
"92",144,10.458302530447
"93",940,10.4597607195878
"94",895,10.4795833423251
"95",553,10.4987535527158
"96",706,10.5320227992926
"97",777,10.5337296525742
"98",529,10.5460947748002
"99",585,10.5860776640409
"100",451,10.6369720444972
"101",78,10.6401171651223
"102",334,10.641479956348
"103",149,10.6509926027312
"104",937,10.6949729845633
"105",319,10.6974117257588
"106",677,10.7014007379016
"107",103,10.7083508013169
"108",973,10.7113738577532
"109",738,10.7254202741967
"110",289,10.7372783087189
"111",967,10.7531568365594
"112",396,10.7604471172385
"113",550,10.7870269571087
"114",971,10.7954277798291
"115",105,10.8019743190617
"116",921,10.8141773699323
"117",495,10.8467430851235
"118",878,10.8587395603023
"119",403,10.8670223166905
"120",313,10.8686674079142
"121",171,10.9039013504006
"122",914,10.9067747904424
"123",439,10.9174693359736
"124",493,10.9416683719316
"125",206,10.9534035103394
"126",760,10.9909767784696
"127",536,11.0066090785866
"128",311,11.0433046510688
"129",793,11.0930811916134
"130",335,11.1132988172378
"131",350,11.115111319618
"132",982,11.1367834815009
"133",683,11.1445187112086
"134",729,11.1530590212934
"135",524,11.1648499145609
"136",256,11.1650458331222
"137",56,11.1749866165041
"138",479,11.1828079135479
"139",710,11.2023106382004
"140",115,11.2044578092715
"141",900,11.2175126776157
"142",659,11.2311059437135
"143",778,11.2373204277183
"144",774,11.2618936195826
"145",999,11.2989317222641
"146",860,11.3028246739715
"147",124,11.3103887629427
"148",927,11.3205711430442
"149",890,11.33351881765
"150",508,11.3458593606984
"151",18,11.3533764343739
"152",316,11.3979010444798
"153",532,11.4035829358092
"154",173,11.4349922688117
"155",179,11.4722157212971
"156",16,11.4727780003243
"157",88,11.4748384118139
"158",213,11.4845286112288
"159",454,11.4904493533809
"160",22,11.5177812909165
"161",355,11.5497704512045
"162",174,11.5901690675243
"163",322,11.5958508443298
"164",187,11.6111370327906
"165",789,11.6225398540227
"166",520,11.6463313307322
"167",48,11.6597059135487
"168",913,11.6657644350733
"169",374,11.7056213778563
"170",679,11.7231123579899
"171",263,11.7274228159927
"172",865,11.7347837848008
"173",331,11.7444792373136
"174",328,11.7460156421468
"175",632,11.7667221893313
"176",265,11.7756119412607
"177",998,11.7799217478515
"178",264,11.7805544582819
"179",819,11.7841631113552
"180",964,11.7876428575425
"181",838,11.8387285812954
"182",63,11.868391285278
"183",68,11.8751463983106
"184",184,11.8879778071355
"185",582,11.8891963810502
"186",260,11.8927938912364
"187",848,11.89295462025
"188",488,11.9026069660301
"189",951,11.925613393701
"190",288,11.9430831248473
"191",775,11.9504465264111
"192",898,11.9586834127744
"193",953,11.9989520715933
"194",298,12.003300245827
"195",680,12.0383550203201
"196",610,12.0395965024812
"197",395,12.0432299964605
"198",655,12.0439677143877
"199",159,12.0454628157263
"200",807,12.0666293390388
"201",402,12.0743431084114
"202",837,12.1302525718043
"203",741,12.1474873675466
"204",410,12.1516517430777
"205",662,12.1633614612457
"206",628,12.1760906820107
"207",611,12.1782297322232
"208",575,12.1786407497404
"209",993,12.1814529210369
"210",366,12.22697886246
"211",990,12.2324531382347
"212",388,12.2341383504423
"213",562,12.2482352064066
"214",338,12.2542929883525
"215",153,12.2549647124601
"216",408,12.2763545866631
"217",325,12.2966938830514
"218",312,12.3107250890932
"219",231,12.324727248906
"220",918,12.3309793944815
"221",24,12.3368112301819
"222",561,12.3586953158334
"223",114,12.3884425930378
"224",514,12.4274447661902
"225",489,12.430930694315
"226",958,12.446613271169
"227",698,12.4579990198564
"228",519,12.4652933253459
"229",725,12.4660096377189
"230",147,12.4660682757467
"231",85,12.4845713428288
"232",732,12.4862307888344
"233",424,12.4982189270874
"234",961,12.5041640406723
"235",343,12.5242005798246
"236",901,12.5242005798246
"237",389,12.5299219773371
"238",523,12.545753472131
"239",275,12.5519915289621
"240",841,12.6256179021622
"241",238,12.6263675864436
"242",217,12.6303919121338
"243",839,12.6409810757676
"244",584,12.6527319796486
"245",15,12.6731473767903
"246",140,12.6872121506712
"247",422,12.7261907346843
"248",152,12.7298013461054
"249",211,12.7324713450184
"250",274,12.7690941830181
"251",893,12.7885447837941
"252",7,12.7922806495188
"253",306,12.8308638722467
"254",234,12.8400664735203
"255",269,12.843809408701
"256",641,12.8505264423364
"257",586,12.851254675514
"258",867,12.8547435437354
"259",676,12.8554923361344
"260",797,12.859013195113
"261",462,12.8600668050314
"262",799,12.8866869387663
"263",675,12.9116297866247
"264",205,12.9250737204455
"265",664,12.9278887431819
"266",565,12.9349219688872
"267",988,12.9365992936992
"268",75,12.9385655202135
"269",642,12.974514672335
"270",943,12.9751745578542
"271",314,12.9769763656775
"272",686,12.9808837086495
"273",983,12.9925280749891
"274",248,13.0018976979948
"275",639,13.0018976979948
"276",354,13.0068936640035
"277",600,13.0483226738856
"278",41,13.052073241548
"279",616,13.0544377293329
"280",883,13.0940484951182
"281",871,13.0946996695416
"282",390,13.1204760175344
"283",815,13.1454784904664
"284",634,13.1565692583296
"285",560,13.1585066768237
"286",20,13.1706431851138
"287",615,13.1783816776504
"288",72,13.1901488029601
"289",960,13.2205683321149
"290",214,13.2305425563475
"291",447,13.2424472753539
"292",292,13.2477358184587
"293",653,13.2683702527944
"294",499,13.284007727529
"295",102,13.2858852593494
"296",651,13.2918636173267
"297",207,13.3042937897893
"298",591,13.3204791304216
"299",165,13.3214412551418
"300",543,13.3472026778551
"301",788,13.3694363424517
"302",359,13.3785091025689
"303",810,13.4196165095987
"304",497,13.4388946857288
"305",572,13.4519177625718
"306",538,13.4548977047464
"307",691,13.4715129294793
"308",145,13.4719313280644
"309",258,13.47596241295
"310",785,13.509635676532
"311",348,13.5155251848344
"312",399,13.5200842651206
"313",465,13.5242839218626
"314",709,13.5478828678289
"315",480,13.5568627179083
"316",138,13.5570683111483
"317",574,13.5600263088366
"318",409,13.5651631453858
"319",660,13.5719538470272
"320",518,13.5847343020629
"321",67,13.5882662591655
"322",881,13.6160949172971
"323",476,13.6664983320874
"324",176,13.7203503102765
"325",607,13.7257907400868
"326",177,13.7432560266708
"327",957,13.7462163398933
"328",670,13.8395726067567
"329",418,13.8696444796319
