"","Pseudorep","Median_distance_huanan"
"1",61,0.234146879910123
"2",434,0.269670141271845
"3",992,0.557921902761497
"4",671,0.605508116362641
"5",802,0.707029524601912
"6",170,0.730982724740698
"7",616,0.87143869730353
"8",758,0.899205796510668
"9",598,1.03781820033973
"10",21,1.18395693863749
"11",957,1.26696062118323
"12",582,1.45308406604729
"13",836,1.50615976353766
"14",613,1.52882679236324
"15",694,1.53662690622233
"16",196,1.57115745599125
"17",506,1.61338576085526
"18",488,1.63833410418137
"19",465,1.64846884718604
"20",984,1.66010956786998
"21",128,1.85519817350219
"22",176,1.85853859055898
"23",629,1.87064077036391
"24",873,1.89730457248434
"25",893,1.92716153228402
"26",783,1.93925693438735
"27",79,1.97201526492081
"28",952,2.01770051796553
"29",954,2.01838764060552
"30",141,2.01854614830153
"31",306,2.07509253433774
"32",708,2.09634706737244
"33",703,2.09835239974454
"34",317,2.26409212262443
"35",93,2.36907546284616
"36",410,2.40726839226014
"37",462,2.44040569047747
"38",651,2.54545305429445
"39",519,2.56393037854655
"40",501,2.58178444373838
"41",300,2.63034418375093
"42",471,2.68210077710138
"43",32,2.71439260897438
"44",137,2.71987466438911
"45",48,2.82080724806795
"46",117,2.84127922599157
"47",681,2.94447938083287
"48",985,2.96175186860815
"49",392,3.00571345277521
"50",353,3.07392076290405
"51",386,3.07637681140863
"52",828,3.12374785598398
"53",904,3.13067348432342
"54",24,3.13182649588778
"55",161,3.2020168093261
"56",663,3.23379817262317
"57",740,3.29619168427915
"58",631,3.3305818286519
"59",937,3.34373575498181
"60",404,3.37316578628385
"61",606,3.42550085663446
"62",666,3.42898647813743
"63",614,3.48948711917727
"64",968,3.50416113616323
"65",731,3.52472645273038
"66",262,3.52804267285103
"67",742,3.5393321882458
"68",54,3.55268829036635
"69",310,3.57092526601021
"70",473,3.58313439720601
"71",640,3.61929340553834
"72",172,3.66324027233681
"73",492,3.70804373347918
"74",233,3.85268452449192
"75",441,3.85381085276433
"76",66,4.0276861331132
"77",69,4.05290897074297
"78",63,4.06579985414916
"79",106,4.15459446789005
"80",335,4.29573262676965
"81",108,4.31332059209664
"82",878,4.31548745899595
"83",908,4.37247753276911
"84",33,4.37763825850296
"85",609,4.41149355398289
"86",81,4.42510319116798
"87",994,4.43558997570592
"88",195,4.49302256009131
"89",283,4.50101950073086
"90",940,4.59095370757329
"91",385,4.60989424469908
"92",622,4.65385186542356
"93",877,4.75570412266914
"94",212,4.7749644969332
"95",316,4.80707651571541
"96",169,4.86136053992668
"97",157,4.89912792982499
"98",548,4.92593284895702
"99",623,4.94898269860514
"100",520,4.97976599605791
"101",146,5.0226605447255
"102",270,5.04182091272795
"103",468,5.07259249716109
"104",995,5.13125375571831
"105",428,5.21432019155179
"106",350,5.30118730646641
"107",929,5.36504902733239
"108",56,5.38929018808873
