"","Pseudorep","Median_distance_huanan"
"1",238,7.96357055568176
"2",670,9.54102830922837
"3",220,9.88963526621325
"4",957,10.2735612491013
"5",92,10.3834431273364
"6",72,10.3941534335286
"7",805,10.5255017389468
"8",315,10.5884189015706
"9",49,10.6937503560159
"10",583,10.7552419829711
"11",941,10.8560542891312
"12",582,11.0026046465505
"13",911,11.0167742351013
"14",12,11.0725987889127
"15",59,11.1497988388046
"16",888,11.1568162160795
"17",113,11.1656032045135
"18",496,11.1661546975919
"19",106,11.222152883681
"20",809,11.2340813836646
"21",435,11.2485524376923
"22",661,11.4184512003235
"23",271,11.4227057076315
"24",614,11.4292459148718
"25",874,11.4773066068921
"26",245,11.4791478288403
"27",148,11.4886818485524
"28",635,11.5138332832823
"29",625,11.5190407460488
"30",266,11.5369364394231
"31",235,11.5375773653446
"32",962,11.6450390426516
"33",565,11.648637648319
"34",537,11.6504865657373
"35",801,11.65926548978
"36",267,11.683283913872
"37",662,11.6911067113392
"38",640,11.7888868166172
"39",479,11.8229817372002
"40",604,11.8466306668851
"41",478,11.8475907244356
"42",394,11.8499849986772
"43",386,11.8591613851799
"44",876,11.9120132878115
"45",165,11.9151990039601
"46",752,11.959622232362
"47",451,11.9850620961775
"48",783,11.9892221991095
"49",769,11.9951044387707
"50",251,12.0067012584962
"51",209,12.0272022099327
"52",380,12.0392230707804
"53",674,12.0535367059929
"54",830,12.0702540867757
"55",126,12.0713033061914
"56",708,12.0732421187752
"57",499,12.084821067286
"58",152,12.1202556494176
"59",459,12.1299086171715
"60",468,12.1412188418941
"61",570,12.1569782860503
"62",791,12.178659290745
"63",217,12.1827084008175
"64",186,12.189030230789
"65",869,12.2217192717175
"66",443,12.2289061045618
"67",309,12.2584538033547
"68",721,12.2644557035205
"69",925,12.2833361465147
"70",860,12.3708172821874
"71",994,12.3719942845892
"72",648,12.3760788394168
"73",900,12.4081014469486
"74",658,12.4346208033678
"75",332,12.4860988643139
"76",237,12.5074201822403
"77",688,12.5170834414298
"78",36,12.5250142727942
"79",112,12.5291142435296
"80",839,12.535439755927
"81",284,12.5369677480344
"82",600,12.5408299442713
"83",905,12.5433141670918
"84",181,12.5473523027641
"85",548,12.5514930444975
"86",169,12.5615591309104
"87",141,12.566348609423
"88",68,12.5821446868141
"89",116,12.5830029842286
"90",8,12.5860815891217
"91",732,12.6056219311301
"92",607,12.6092825814669
"93",518,12.6129097011578
"94",285,12.6318514655341
"95",829,12.6461804400399
"96",864,12.6472050048697
"97",731,12.6522565459677
"98",118,12.671259908074
"99",628,12.6939284708655
"100",452,12.6977085977479
"101",756,12.7059235753992
"102",434,12.7103880312274
"103",205,12.715741271321
"104",47,12.7322147185692
"105",21,12.7602218239921
"106",341,12.7691534878684
"107",356,12.7755822027004
"108",218,12.7834869445626
"109",728,12.7922081456795
"110",17,12.7926556071513
"111",563,12.8015431758223
"112",701,12.8086260782824
"113",868,12.8241542311279
"114",890,12.8255277868175
"115",299,12.8546308170241
"116",43,12.8815463435299
"117",788,12.9067157790674
"118",286,12.9074877070961
"119",389,12.9096311665749
"120",373,12.931645262927
"121",290,12.9530199976429
"122",564,12.9916576437126
"123",98,12.9921442440613
"124",969,13.009167190529
"125",473,13.0183999924325
"126",503,13.0353675654869
"127",775,13.0524468330916
"128",422,13.0843156654088
"129",935,13.1122854080204
"130",149,13.1132791636987
"131",907,13.1144292118089
"132",946,13.1159911059937
"133",506,13.1258090481467
"134",395,13.1480541913249
"135",1000,13.1584898977841
"136",960,13.1637562305416
"137",276,13.174298832079
"138",904,13.1803845743271
"139",974,13.1847941756238
"140",38,13.1874447866795
"141",852,13.1901015147808
"142",561,13.1970025055305
"143",385,13.2118424808068
"144",820,13.2163940550877
"145",693,13.2255870138186
"146",262,13.2262990122336
"147",645,13.2289528042464
"148",397,13.2344738309081
"149",536,13.2499205630024
"150",130,13.2511897984074
"151",193,13.2707717250649
"152",779,13.2720601735171
"153",902,13.2768959861961
"154",682,13.3041418587365
"155",574,13.3073706849922
"156",511,13.3120002647636
"157",949,13.3151143371579
"158",117,13.3338056377911
"159",177,13.377622351215
"160",613,13.3817427333308
"161",796,13.381905929533
"162",265,13.3903096489526
"163",777,13.4112513403065
"164",516,13.4261198238117
"165",715,13.4283265121753
"166",466,13.4416071010894
"167",963,13.4510264605967
"168",961,13.4560313695426
"169",668,13.4634380559072
"170",337,13.467095592387
"171",293,13.4671769241391
"172",992,13.4687464376206
"173",690,13.4910528056941
"174",310,13.4929007808053
"175",243,13.512274381782
"176",289,13.5144676645428
"177",627,13.5264654246075
"178",930,13.5382279548037
"179",621,13.5572758780274
"180",685,13.5582794824989
"181",988,13.5599426919719
"182",512,13.5734469577459
"183",507,13.5838850583327
"184",145,13.58440340483
"185",74,13.6008652528793
"186",531,13.6024646830799
"187",789,13.6090654254196
"188",354,13.6111682736021
"189",424,13.6144738175122
"190",101,13.6289035534638
"191",163,13.6292360728911
"192",879,13.6320540570875
"193",689,13.6331321468862
"194",678,13.6366868312031
"195",632,13.6446527290947
"196",920,13.6495634570884
"197",465,13.6543890380257
"198",931,13.6583684419581
"199",725,13.6697776794428
"200",482,13.6733807481973
"201",554,13.6754205720706
"202",174,13.6770566104389
"203",279,13.6805949467159
"204",423,13.7059085180866
"205",629,13.7197602555176
"206",740,13.7304136343075
"207",129,13.7434878972806
"208",557,13.759222233435
"209",810,13.7851536117947
"210",514,13.7993843921686
"211",416,13.8012349836203
"212",114,13.8026614983033
"213",549,13.8082996493812
"214",339,13.8180655448093
"215",171,13.8249797852502
"216",763,13.8338255199374
"217",81,13.8468225606686
"218",620,13.8621051689534
"219",489,13.8734775326376
"220",897,13.8776864473052
"221",990,13.8841163074082
"222",322,13.8866844393995
"223",359,13.8915536988871
"224",772,13.8966172999725
"225",108,13.9014830778409
"226",705,13.9069188283555
"227",140,13.9120756449012
"228",579,13.9143275083266
"229",431,13.9184530641381
"230",692,13.9244736019929
"231",838,13.924517826657
"232",650,13.9373904679863
"233",419,13.9488816068977
"234",840,13.9622689606632
"235",197,13.969015150095
"236",841,13.9746688892841
"237",601,13.976611862664
"238",40,13.9769227824831
"239",436,14.0201241281604
"240",381,14.0205896967887
"241",538,14.0369413925543
"242",88,14.0452682502708
"243",308,14.0547725082162
"244",320,14.0571427360336
"245",687,14.0646830887722
"246",399,14.0825522505857
"247",934,14.0834181723652
"248",481,14.0869324125383
"249",180,14.0921134989534
"250",5,14.1001406267085
"251",321,14.1053972130712
"252",539,14.105738676091
"253",455,14.1166880942126
"254",826,14.1188011279682
"255",86,14.1192926040074
"256",500,14.1304025718802
"257",158,14.1594181844966
"258",260,14.1752601668362
"259",912,14.200521322888
"260",76,14.211048663836
"261",283,14.213311694461
"262",462,14.2196666018142
"263",221,14.2315722521588
"264",837,14.2533933229865
"265",825,14.2668361247202
"266",942,14.269497216757
"267",847,14.2710391272594
"268",713,14.2715917172363
"269",242,14.2833724886987
"270",413,14.2883885051827
"271",737,14.3064250509375
"272",843,14.3074972678644
"273",680,14.3252457521548
"274",726,14.3267830989585
"275",79,14.3384981434187
"276",553,14.3436589962928
"277",653,14.3492109001952
"278",526,14.3521058107756
"279",683,14.3595301754181
"280",31,14.3682270816443
"281",867,14.3717017755815
"282",110,14.4087139323053
"283",30,14.4132680116427
"284",317,14.4190023932218
"285",833,14.4296747088035
"286",41,14.4415911140275
"287",984,14.4538361396327
"288",415,14.456101374352
"289",204,14.467564036409
"290",786,14.469469318875
"291",454,14.4843707046996
"292",844,14.5043606720361
"293",105,14.5142701302394
"294",646,14.5267180457208
"295",227,14.571319631986
"296",212,14.5798707961236
"297",818,14.5799638724593
"298",121,14.5813704889754
"299",527,14.5992686101551
"300",402,14.6043206722439
"301",362,14.6111615815706
"302",995,14.6212586521316
"303",673,14.6221929345692
"304",477,14.6284478779511
"305",593,14.640784884129
"306",938,14.6507913011878
"307",417,14.6638904911171
"308",333,14.6652309466245
"309",18,14.6742880089027
"310",813,14.6879258242242
"311",665,14.6968171277017
"312",910,14.7027613946581
"313",547,14.7073307615045
"314",198,14.7103611772475
"315",196,14.7212822909855
"316",361,14.741426359376
"317",757,14.74279429225
"318",792,14.7444417942402
"319",922,14.7542958954471
"320",586,14.7967558080223
"321",501,14.8059869598636
"322",146,14.8062766421381
"323",275,14.8080696418847
"324",598,14.8169152764002
"325",4,14.8255548639793
"326",734,14.8529976337141
"327",13,14.8674329873294
"328",759,14.8806091811206
"329",438,14.8930559684179
"330",335,14.9086876600382
"331",717,14.9096386761004
"332",748,14.9097752878615
"333",631,14.913989815525
"334",877,14.9185148477887
"335",224,14.9202852164868
"336",96,14.9286591782019
"337",707,14.9328395744224
"338",469,14.9375244009223
"339",153,14.9464960994725
"340",585,14.9516872638735
"341",982,14.9547851866704
"342",450,14.9600924255195
"343",278,14.9759679948054
"344",950,14.9808147587825
"345",200,14.9841136507816
"346",364,14.9860704099922
"347",46,14.9904006917298
"348",546,14.9926004741526
"349",729,14.9929140563991
"350",461,15.0128799613501
"351",754,15.0139475147284
"352",405,15.0174396351671
"353",122,15.0379656741299
"354",743,15.0416476998022
"355",166,15.043786623755
"356",282,15.0462757880024
"357",642,15.0508923327469
"358",939,15.0591089996327
"359",437,15.0683689004629
"360",350,15.0803872180946
"361",848,15.093045130725
"362",733,15.1032450701432
"363",376,15.1049283405943
"364",111,15.1061106616168
"365",263,15.1223493442049
"366",428,15.1373428412933
"367",943,15.1627194853257
"368",90,15.164315070507
"369",6,15.1696212732378
"370",540,15.1701036397561
"371",406,15.1796826186908
"372",213,15.1838029858408
"373",10,15.2038705411012
"374",959,15.2116197127071
"375",812,15.2119944831975
"376",664,15.2208408138009
"377",815,15.2302792000438
"378",569,15.2411449562087
"379",15,15.2509629034352
"380",425,15.2597226700998
"381",851,15.260056255018
"382",559,15.2642382819312
"383",739,15.2694527718807
"384",480,15.2720069984799
"385",449,15.275775333597
"386",441,15.2924861253766
"387",192,15.2988403985339
"388",794,15.3042505297409
"389",790,15.3122143553582
"390",663,15.3219153225109
"391",615,15.3285537889746
"392",764,15.3512972061421
"393",865,15.3538281815233
"394",991,15.3646396560702
"395",9,15.3762149719608
"396",566,15.3792342859189
"397",264,15.3850171135943
"398",587,15.4029052009627
"399",571,15.407383078162
"400",78,15.41978998696
"401",832,15.4346608376478
"402",297,15.4364492375865
"403",232,15.4378246499675
"404",63,15.4420426659625
"405",866,15.4653812400924
"406",302,15.465434642428
"407",595,15.4907047910885
"408",349,15.4926573898417
"409",239,15.4954751032362
"410",560,15.4971262133316
"411",567,15.5011881741445
"412",255,15.5019513799992
"413",977,15.5099047764639
"414",246,15.5251038344657
"415",249,15.5267770633486
"416",954,15.5310560845287
"417",25,15.5330893264665
"418",189,15.5395198923327
"419",596,15.5418135325526
"420",657,15.5421651956121
"421",795,15.5424277733647
"422",609,15.544245272124
"423",379,15.5588732731183
"424",375,15.5601545255145
"425",410,15.5631211937023
"426",83,15.5722439520152
"427",301,15.572429573089
"428",562,15.5802603075421
"429",723,15.5839528456637
"430",824,15.5935419133771
"431",103,15.6032708187851
"432",154,15.6276771938212
"433",53,15.6279978410418
"434",637,15.656786020564
"435",127,15.6718838488665
"436",471,15.6875496872279
"437",896,15.7127736575247
"438",831,15.7207608847498
"439",71,15.7230049625513
"440",73,15.7251558071832
"441",258,15.7365536609803
