"","Pseudorep","Median_distance_huanan"
"1",827,7.04544762729897
"2",985,7.12386773479585
"3",205,7.28339888411101
"4",673,7.28651866792811
"5",454,7.30589305731511
"6",73,7.32439282662713
"7",871,7.32439282662713
"8",766,7.33683511379975
"9",745,7.34080875107957
"10",214,7.36194359875046
"11",55,7.37569408553078
"12",567,7.37569408553078
"13",25,7.38097324895542
"14",663,7.38284823279072
"15",859,7.40829696552185
"16",579,7.41140408264747
"17",541,7.41153943615993
"18",788,7.41585858340663
"19",778,7.41716410955145
"20",369,7.43414949169437
"21",830,7.44183197134383
"22",706,7.44857016882098
"23",324,7.44963749235277
"24",479,7.45385801761338
"25",534,7.45399515877415
"26",742,7.46166353862232
"27",860,7.46386125320749
"28",977,7.4660212050437
"29",392,7.46985948881106
"30",801,7.48921283126043
"31",377,7.49326597681738
"32",620,7.50823546967429
"33",962,7.51623445875812
"34",189,7.56955046844189
"35",711,7.57986885730264
"36",413,7.58849613242459
"37",168,7.60296912592653
"38",782,7.60741814994075
"39",817,7.60741814994075
"40",233,7.6089673615301
"41",918,7.61926450736368
"42",735,7.62123642916237
"43",836,7.62720057096992
"44",872,7.63008211101706
"45",968,7.63267837040084
"46",365,7.64452472782378
"47",702,7.64666389663503
"48",828,7.66313431050758
"49",434,7.68144123064481
"50",380,7.70229862308812
"51",902,7.70720475826206
"52",947,7.71380345145518
"53",127,7.73196167156501
"54",277,7.73196167156501
"55",374,7.73196167156501
"56",158,7.73246497872216
"57",194,7.73246497872216
"58",27,7.73520222016413
"59",268,7.73906367191528
"60",920,7.73906367191528
"61",262,7.73956697907243
"62",502,7.73956697907243
"63",840,7.73956697907243
"64",200,7.74616567226555
"65",136,7.74684567029503
"66",470,7.74684567029503
"67",83,7.7505712542488
"68",384,7.75767325459907
"69",218,7.76032788937207
"70",527,7.76032788937207
"71",854,7.76495194582168
"72",997,7.76861404358896
"73",129,7.7691808369326
"74",523,7.7691808369326
"75",741,7.77250748931173
"76",519,7.77301079646888
"77",38,7.779609489662
"78",249,7.779609489662
"79",251,7.779609489662
"80",379,7.779609489662
"81",655,7.779609489662
"82",111,7.78299473516184
"83",548,7.78299473516184
"84",351,7.78722362627276
"85",143,7.78841153424484
"86",692,7.78901429087582
"87",78,7.79111707199552
"88",784,7.79111707199552
"89",888,7.79589781675973
"90",499,7.79683756717962
"91",493,7.80239706047902
"92",648,7.80239706047902
"93",510,7.803437866907
"94",716,7.80806192335661
"95",91,7.80915986133568
"96",96,7.80915986133568
"97",239,7.80915986133568
"98",551,7.80915986133568
"99",674,7.8118308716523
"100",211,7.81305330705845
"101",254,7.81305330705845
"102",656,7.81305330705845
"103",991,7.81305330705845
"104",228,7.81645492810191
"105",425,7.8185646625495
"106",45,7.82245810827227
"107",160,7.82245810827227
"108",4,7.82506390626879
"109",569,7.82506390626879
"110",296,7.82610471269677
"111",615,7.82895735199155
"112",791,7.82895735199155
"113",40,7.82999815841953
"114",473,7.82999815841953
"115",505,7.82999815841953
"116",571,7.82999815841953
"117",725,7.82999815841953
"118",919,7.82999815841953
"119",950,7.82999815841953
"120",596,7.83449771744207
"121",18,7.83836215320538
"122",858,7.83839116316483
"123",524,7.83940295963335
"124",279,7.83968618578988
"125",889,7.84590220335264
"126",138,7.84618542950917
"127",281,7.84618542950917
"128",737,7.84618542950917
"129",44,7.85429520809794
"130",538,7.85429520809794
"131",851,7.85533601452591
"132",67,7.85561924068245
"133",701,7.86026735918971
"134",824,7.86026735918971
"135",352,7.86372901927121
"136",622,7.86372901927121
"137",933,7.86372901927121
"138",670,7.8664910672981
"139",873,7.8664910672981
"140",853,7.86712881614095
"141",39,7.86967216040353
"142",937,7.8728138586504
"143",360,7.87413789123491
"144",875,7.87591036312359
"145",282,7.87749543670732
"146",863,7.87749543670732
"147",236,7.87980380884636
"148",624,7.88224766982368
"149",120,7.88234576170306
"150",245,7.88500971785057
"151",526,7.88500971785057
"152",586,7.88500971785057
"153",931,7.88560521529609
"154",939,7.88560521529609
"155",616,7.8879671132248
"156",147,7.88836726332298
"157",869,7.89674866020744
"158",407,7.89957383922068
"159",122,7.90412386584856
"160",155,7.90514166495274
"161",161,7.90514166495274
"162",9,7.90748141132097
"163",415,7.90748141132097
"164",971,7.90748141132097
"165",84,7.90768361780945
"166",173,7.90768361780945
"167",291,7.91027026026739
"168",167,7.91131106669537
"169",693,7.9115942928519
"170",146,7.91823631399498
"171",661,7.91823631399498
"172",769,7.91823631399498
"173",515,7.91970407144067
"174",864,7.91970407144067
"175",488,7.92208461014926
"176",810,7.92246611946755
"177",676,7.92366031550521
"178",774,7.92366031550521
"179",312,7.9280870685251
"180",179,7.92899121666899
"181",935,7.92955981383433
"182",226,7.93084911655199
"183",412,7.93777276365163
"184",605,7.93777276365163
"185",945,7.93902946151034
"186",792,7.94158026746554
"187",241,7.9436620128888
"188",314,7.94909626349097
"189",621,7.94909626349097
"190",807,7.94909626349097
"191",371,7.94996326454998
"192",822,7.94996326454998
"193",220,7.9520550176341
"194",345,7.96594111680811
"195",491,7.96949971420663
"196",975,7.96949971420663
"197",886,7.97057366818657
"198",63,7.97204166706333
"199",131,7.97393121365898
"200",364,7.97393121365898
"201",642,7.97567912361012
"202",786,7.97567912361012
"203",922,7.97567912361012
"204",602,7.97571198971213
"205",59,7.9773623186246
"206",591,7.98005356495453
"207",157,7.98406212069455
"208",332,7.98406212069455
"209",708,7.98406212069455
"210",755,7.98406212069455
"211",904,7.98406212069455
"212",913,7.98406212069455
"213",982,7.98406212069455
"214",69,7.98468611633299
"215",283,7.98613436900276
"216",128,7.98748452018848
"217",102,7.98883511193717
"218",773,7.9889417969189
"219",777,7.99244511777899
"220",987,7.99244511777899
"221",90,7.99423064026459
"222",240,7.99600961617234
"223",582,8.00803006980356
"224",710,8.00805594491689
"225",900,8.00834308841101
"226",303,8.01178051550953
"227",320,8.01178051550953
"228",865,8.01178051550953
"229",613,8.01641306688799
"230",842,8.01641306688799
"231",964,8.01641306688799
"232",530,8.01966658825036
"233",728,8.01966658825036
"234",451,8.02131691716283
"235",12,8.03168704188158
"236",116,8.03168704188158
"237",176,8.03168704188158
"238",250,8.03168704188158
"239",343,8.03168704188158
"240",999,8.03168704188158
"241",242,8.03333737079405
"242",668,8.03574846461853
"243",164,8.04007003896601
"244",652,8.04007003896601
"245",874,8.04007003896601
"246",612,8.05154323234549
"247",468,8.05421115961866
"248",932,8.05421115961866
"249",149,8.05940543669655
"250",287,8.05940543669655
"251",487,8.05940543669655
"252",765,8.05940543669655
"253",833,8.05940543669655
"254",13,8.05992622942992
"255",653,8.06105576560903
"256",979,8.06105576560903
"257",761,8.06337372351295
"258",974,8.06337372351295
"259",22,8.06403798807501
"260",212,8.06403798807501
"261",395,8.06403798807501
"262",34,8.06568831698749
"263",174,8.06568831698749
"264",555,8.06568831698749
"265",682,8.06568831698749
"266",917,8.06879742846431
"267",75,8.06987319587644
"268",406,8.06987319587644
"269",910,8.06987319587644
"270",257,8.0745057472549
"271",424,8.07532513458547
"272",995,8.08258315923932
"273",64,8.08389417853893
"274",835,8.08389417853893
"275",310,8.08769496015304
"276",48,8.08934528906551
"277",447,8.08934528906551
"278",845,8.08934528906551
"279",934,8.08934528906551
"280",26,8.09009369920402
"281",839,8.09099561797798
"282",15,8.09395000806485
"283",101,8.09816271933292
"284",353,8.09816271933292
"285",681,8.09816271933292
"286",699,8.09816271933292
"287",896,8.09816271933292
"288",14,8.09858255944332
"289",666,8.09858255944332
"290",818,8.09858255944332
"291",856,8.09858255944332
"292",440,8.0998130482454
"293",201,8.10755115061695
"294",224,8.10755115061695
"295",717,8.10755115061695
"296",107,8.10863047851281
"297",152,8.10863047851281
"298",420,8.10920147952942
"299",455,8.10920147952942
"300",891,8.11272156714489
"301",118,8.11543581853398
"302",370,8.12223953152134
"303",427,8.12223953152134
"304",700,8.12223953152134
"305",783,8.12223953152134
"306",781,8.12244464539745
"307",1,8.12388986043381
"308",238,8.12388986043381
"309",485,8.12388986043381
"310",33,8.12480534673577
"311",715,8.12480534673577
"312",402,8.12645567564824
"313",604,8.12740734108086
"314",675,8.13140209541563
"315",980,8.13140209541563
"316",757,8.13270729070122
"317",507,8.1330524243281
"318",546,8.1330524243281
"319",95,8.13527310591566
"320",823,8.14186985459552
"321",81,8.14209572198525
"322",295,8.14209572198525
"323",298,8.14209572198525
"324",61,8.14466153719968
"325",734,8.14610161747547
"326",660,8.15118924332084
"327",1000,8.15118924332084
"328",382,8.15125828587954
"329",278,8.15419310117035
"330",994,8.15419310117035
"331",566,8.15678410288963
"332",730,8.15678410288963
"333",732,8.15678410288963
"334",841,8.15678410288963
"335",21,8.15934991810407
"336",126,8.15934991810407
"337",284,8.15934991810407
"338",532,8.15934991810407
"339",844,8.15934991810407
"340",943,8.15934991810407
"341",973,8.15934991810407
"342",986,8.15934991810407
"343",19,8.16358153245437
"344",76,8.16358153245437
"345",187,8.16358153245437
"346",37,8.16587762422523
"347",80,8.16587762422523
"348",363,8.16587762422523
"349",643,8.16587762422523
"350",738,8.16587762422523
"351",846,8.16587762422523
"352",3,8.16594666678393
"353",177,8.16594666678393
"354",191,8.16594666678393
"355",304,8.16594666678393
"356",315,8.16594666678393
"357",638,8.16594666678393
"358",431,8.16844343943967
"359",482,8.16844343943967
"360",300,8.16851248199837
"361",355,8.16851248199837
"362",627,8.16851248199837
"363",785,8.16851248199837
"364",834,8.16851248199837
"365",57,8.17504018811952
"366",119,8.17504018811952
"367",192,8.17504018811952
"368",772,8.17504018811952
"369",959,8.17504018811952
"370",358,8.17510923067822
"371",667,8.17510923067822
"372",740,8.17510923067822
"373",243,8.17826991335876
"374",460,8.17826991335876
"375",905,8.17826991335876
"376",691,8.17919724459624
"377",576,8.18083572857319
"378",892,8.18083572857319
"379",457,8.18315769283524
"380",144,8.18736343469435
"381",590,8.18736343469435
"382",809,8.18736343469435
"383",899,8.18736343469435
"384",592,8.18743247725305
"385",696,8.18743247725305
"386",733,8.18743247725305
"387",53,8.18973971017937
"388",66,8.18973971017937
"389",275,8.18973971017937
"390",60,8.18980875273807
"391",301,8.18980875273807
"392",495,8.18980875273807
"393",625,8.18980875273807
"394",703,8.18980875273807
"395",976,8.18980875273807
"396",285,8.19254612411927
"397",416,8.19254612411927
"398",476,8.19801654090886
"399",5,8.19975572382788
"400",30,8.19975572382788
"401",271,8.19975572382788
"402",366,8.19975572382788
"403",417,8.19975572382788
"404",456,8.19975572382788
"405",504,8.19975572382788
"406",749,8.19975572382788
"407",798,8.19975572382788
"408",970,8.19975572382788
"409",32,8.2021319993129
"410",86,8.2021319993129
"411",169,8.2021319993129
"412",190,8.2021319993129
"413",292,8.2021319993129
"414",516,8.2021319993129
"415",561,8.2021319993129
"416",617,8.2021319993129
"417",709,8.2021319993129
"418",847,8.2021319993129
"419",878,8.2021319993129
"420",117,8.20256148388979
"421",72,8.20327405678465
"422",172,8.20327405678465
"423",525,8.20327405678465
"424",849,8.20327405678465
"425",8,8.20450827479791
"426",306,8.20450827479791
"427",408,8.20450827479791
"428",862,8.20450827479791
"429",471,8.20723450502365
"430",11,8.21236757812024
"431",145,8.21632802635925
"432",354,8.21632802635925
"433",70,8.22322129750367
"434",794,8.22475986725377
"435",998,8.22475986725377
"436",511,8.2266382960782
"437",156,8.22713614273879
"438",204,8.22713614273879
"439",349,8.22713614273879
"440",444,8.22713614273879
"441",928,8.22713614273879
"442",388,8.22872031549278
"443",483,8.22872031549278
"444",697,8.22872031549278
"445",779,8.22872031549278
"446",944,8.22872031549278
"447",356,8.23109659097779
"448",501,8.23109659097779
"449",614,8.23109659097779
"450",644,8.23109659097779
"451",659,8.23109659097779
"452",664,8.23109659097779
"453",901,8.23109659097779
"454",549,8.2355445440785
"455",17,8.23792081956351
"456",135,8.23792081956351
"457",248,8.23792081956351
"458",341,8.23792081956351
"459",398,8.23792081956351
"460",404,8.23792081956351
"461",428,8.23792081956351
"462",533,8.23792081956351
"463",989,8.23792081956351
"464",50,8.24244905589263
"465",89,8.24482533137765
"466",311,8.24482533137765
"467",373,8.24755802277665
"468",695,8.24755802277665
"469",430,8.24824707097462
"470",368,8.24976401067966
"471",698,8.24976401067966
"472",232,8.24993429826167
"473",261,8.24993429826167
"474",221,8.25050038203234
"475",331,8.25050038203234
"476",531,8.25050038203234
"477",719,8.25372445891867
"478",951,8.25372445891867
"479",956,8.25372445891867
"480",714,8.25768490715767
"481",787,8.25768490715767
"482",953,8.25768490715767
"483",342,8.26054868750439
"484",753,8.2645091357434
"485",813,8.2645091357434
"486",665,8.26531160569077
"487",677,8.26531160569077
"488",225,8.26745319931852
"489",307,8.27097525002561
"490",47,8.27141364755753
"491",105,8.27141364755753
"492",598,8.27141364755753
"493",805,8.27141364755753
"494",984,8.27141364755753
"495",452,8.27312824997321
"496",570,8.27312824997321
"497",578,8.27543765238305
"498",739,8.27652261444155
"499",821,8.27652261444155
"500",42,8.27708869821222
"501",704,8.27708869821222
"502",112,8.2777038948243
"503",436,8.27823787614325
"504",658,8.27823787614325
"505",445,8.28227851858448
"506",28,8.28334684302727
"507",114,8.28334684302727
"508",272,8.28334684302727
"509",603,8.28334684302727
"510",729,8.28334684302727
"511",253,8.28391292679794
"512",464,8.28391292679794
"513",722,8.28391292679794
"514",247,8.28514238795738
"515",512,8.28514238795738
"516",882,8.28514238795738
"517",983,8.28514238795738
"518",326,8.28776089895788
"519",108,8.29013717444289
"520",85,8.2902513548414
"521",2,8.29081743861207
"522",316,8.29227152076531
"523",537,8.29536032172542
"524",216,8.29592640549609
"525",230,8.29592640549609
"526",789,8.29592640549609
"527",113,8.29649248926676
"528",429,8.29649248926676
"529",500,8.29649248926676
"530",790,8.29649248926676
"531",418,8.30453280048984
"532",435,8.30665372829706
"533",165,8.3066684864892
"534",539,8.3066684864892
"535",814,8.3066684864892
"536",867,8.3066684864892
"537",894,8.31349271507492
"538",115,8.31885983694519
"539",750,8.31885983694519
"540",260,8.32550619377307
"541",961,8.32550619377307
"542",10,8.32568406553091
"543",148,8.32568406553091
"544",752,8.32568406553091
"545",43,8.32607227754374
"546",647,8.32607227754374
"547",736,8.32607227754374
"548",634,8.32928159623793
"549",884,8.32953694391573
"550",684,8.33039058540992
"551",215,8.33045423102263
"552",829,8.3307954643078
"553",529,8.33324204447694
"554",82,8.33556319790665
"555",898,8.33556319790665
"556",389,8.33612928167732
"557",462,8.33612928167732
"558",573,8.33729509722405
"559",713,8.33729509722405
"560",309,8.33826362799974
"561",23,8.34240406410807
"562",313,8.34240406410807
"563",378,8.34240406410807
"564",133,8.34297014787875
"565",545,8.34297014787875
"566",780,8.34297014787875
"567",861,8.34297014787875
"568",584,8.34697078487679
"569",195,8.35264583553148
"570",302,8.35264583553148
"571",438,8.35264583553148
"572",585,8.35264583553148
"573",685,8.35264583553148
"574",837,8.35264583553148
"575",409,8.35290118320928
"576",244,8.35565206582072
"577",305,8.35565206582072
"578",361,8.35565206582072
"579",914,8.35565206582072
"580",957,8.35565206582072
"581",556,8.35791019880243
"582",723,8.35908504155834
"583",679,8.3657090699543
"584",235,8.36784341627672
"585",329,8.36784341627672
"586",806,8.36784341627672
"587",565,8.36827759183842
"588",170,8.37254993615572
"589",768,8.37254993615572
"590",62,8.37576607408788
"591",234,8.37790042041029
"592",631,8.37790042041029
"593",803,8.37790042041029
"594",288,8.38222562380846
"595",333,8.38222562380846
"596",993,8.38222562380846
"597",121,8.3826069402893
"598",263,8.38474128661172
"599",441,8.38474128661172
"600",557,8.38474128661172
"601",940,8.38474128661172
"602",334,8.38780667909306
